Name,Halo-vs-DMSO.Rosa26.Log2FC,DMSO.ATF4-vs-Rosa26.Log2FC,DMSO.CEBPG-vs-Rosa26.Log2FC,Halo.ATF4-vs-Rosa26.Log2FC,Halo.CEBPG-vs-Rosa26.Log2FC,Halo-vs-DMSO.Rosa26.AdjPval,DMSO.ATF4-vs-Rosa26.AdjPval,DMSO.CEBPG-vs-Rosa26.AdjPval,Halo.ATF4-vs-Rosa26.AdjPval,Halo.CEBPG-vs-Rosa26.AdjPval,DMSO.Rosa26.meanNormCounts,Halo.Rosa26.meanNormCounts,DMSO.ATF4.meanNormCounts,Halo.ATF4.meanNormCounts,DMSO.CEBPG.meanNormCounts,Halo.CEBPG.meanNormCounts
Pycr1,1.29679459513253,-1.17190270680425,0.199792932325171,-1.73206949117423,-0.775943259560574,3.63566457408282e-5,0.00119922479719512,0.580497733296557,5.59080273487453e-6,0.0105538993580466,2.2499999054635333,3.5718918018810366,1.168761713710578,1.9364439339202502,2.5060248515929033,2.89377362178743
Slc16a3,-1.89172821276939,-1.15055682656147,-0.448920998295063,-1.14638979096516,-0.9369236451314,5.5163707096952593e-11,5.6613182682118e-7,0.0159100849286999,1.30317498885325e-6,3.20815658218071e-5,5.89010428359358,4.056078323526073,4.83957092003166,2.9560884834800167,5.500905409487837,3.2151566855667433
Kcnip2,3.75372341106773,1.33715142778049,1.25808791993003,0.668365151610987,0.426499838198623,5.388530400693321e-10,0.00297984057482986,0.0227616071520031,0.0086897497558551,0.1125625977219,-0.0488532940783915,3.5893108197773267,1.1993629069459253,4.326634547819824,1.1463997035717894,4.1030695196041105
Rdh5,1.37467539995319,1.49146337767297,0.508252585170041,0.701300071028623,0.713588976534834,0.00487811694365644,0.00642418417005308,0.431513738284806,0.128465156004051,0.147054666696307,-0.239161794593234,1.096742069694082,1.2128296764191009,1.83496711701539,0.2597814743600555,1.8185861139236266
Arl10,1.55223412720603,1.23850039128459,0.230266949789199,0.589933983754827,0.22532610665456,1.9809290029112e-4,0.00450174162128412,0.670110795592935,0.101200170387931,0.594251684642758,0.11366228674021242,1.6539508694147333,1.3976195691390767,2.2975202560788133,0.41117530355926635,1.9301101521807231
Tnfrsf11a,0.271325748968623,1.08038671404911,0.494223145491967,-0.18896124322576,-0.0742226358164434,0.469708593716194,0.0080043246897697,0.291656546691298,0.683529548409499,0.885290191012921,0.618937986509639,0.923841462381087,1.7453693518407134,0.7574984237489453,1.121894672815337,0.9394567342060076
Cd55,0.587195172057064,1.1970950882522,0.641165970944539,1.00887714663837,0.927435474396884,0.00242255637644925,9.74196815005396e-6,0.0172017443859329,1.35060687185979e-5,9.48428909228328e-5,2.44801646431288,3.05375365915126,3.721965736721487,4.1367697168928865,3.1268100369106535,4.0787838269126135
Dusp23,0.55635347676713,1.25749396617878,0.627092249519739,0.120699517199148,-0.0244693297523214,0.31978865717462,0.0354027368043372,0.383201219311164,0.87112493550805,0.974947875963776,-0.6520944011176123,-0.059008393858368334,0.5636751072668293,0.05497796316014633,-0.01299554639573488,-0.02226424778453399
Selp,1.72994685631801,1.52986820941055,0.520090380153696,0.133945666186517,0.432331461304764,3.8877233873435e-4,0.00356160690606389,0.398132867336471,0.795998843865114,0.349045262718029,-0.9531178806146147,0.5750181055757397,0.47534492668332967,0.8046423300319709,-0.446483342821676,1.1110169043864
Atf3,0.981060495350553,-1.32088147442873,-0.114757354717974,-1.12687735666243,-0.242962464260681,0.0200289127306987,0.0150064291798937,0.862562031000379,0.0162501810374743,0.644265124310438,0.9378453531510403,1.91298647418635,-0.2611890490045457,0.8856572899827267,0.733437665415083,1.7756056170353067
Cubn,1.71983166055111,1.63418832340338,0.859417164416793,0.749338397403696,1.28538195825658,0.0170695938331374,0.0419261439176073,0.389265049069525,0.256076295211791,0.0553392947083009,-1.6307948554233833,-0.310491042739528,-0.32531833488888534,0.4607031800632223,-1.1219687877216393,0.834012736091724
Gad2,2.43049624215215,1.98877752124268,0.968984636852259,0.011926384422051,0.160224913817118,2.9235338109887e-4,0.00523884091554539,0.255190959166176,0.987689371453279,0.813029575702603,-1.4709512605295167,0.849570157460954,0.43381052208997994,0.9142560086264927,-0.4904505315121479,1.0824141838828296
Cybrd1,2.07626894448927,2.20933811317595,0.770996062151392,1.07788743177204,1.40908915370225,0.0337390010337822,0.0417955943725652,0.616792638309252,0.172280193425286,0.0869465003825317,-2.4520246916464967,-1.1438067457036847,-0.9891463703635103,-0.19733355774750275,-2.12292467290108,0.15038369308443508
Ube2l6,0.151070434161444,-1.06784680676681,-0.568106855096658,-1.11197592036545,-0.643364168028005,0.754086954373986,0.0404363047173316,0.335651960038052,0.0285350103021888,0.228309342225703,1.51712228748497,1.68811254564083,0.5930654482029106,0.7140104832955421,0.9358099900820599,1.1900113505813
Oprl1,4.30775991185021,2.97985201390623,-1.84726547451698,0.584367662354343,1.09108120362595,6.6581407705001e-4,0.0412741131533747,0.468336781459563,0.447794210599868,0.14805716392272,-2.86768204514746,-0.8526702233662111,-1.60614273412038,-0.11891727319877066,-3.05495137071931,0.37421031433678664
Src,4.05766992908366,2.14121926528878,1.39626060059231,0.628338197488246,0.510686343684233,3.27094206047836e-9,1.9760160443568e-4,0.0374599381710882,0.0367167631289871,0.113948847306793,-1.36988043180936,2.3241486414944332,0.540499308655246,2.99149940164837,-0.2252470895653947,2.90786217067988
Syt6,4.02507902751838,4.10014237501987,2.782516029823,1.14734582785433,0.617370574700708,4.20099394076824e-6,2.19831180183338e-5,0.0112665585998848,0.0207888496869019,0.256226473635819,-2.0685739562680934,1.4300935846365768,1.5043068205764853,2.62187738403244,0.23077644467584132,2.1123816623957232
Tnfsf8,1.66452377826405,1.01737004161666,0.337973752370037,0.661339689257963,0.347436847806602,4.0896664228706697e-13,2.76600508463215e-8,0.00706626352494506,2.24185644808335e-7,5.6052393660478e-4,6.061556501326813,7.77400097236984,7.175331764179987,8.50022096599339,6.458722374651863,8.211307839238687
Aqp3,1.36346677608026,1.15844594384602,0.573917579563894,0.928850465857032,0.443460248577942,4.21299213521867e-7,2.48889722306282e-5,0.0413673826741394,3.02034932269268e-5,0.026129818063193,2.022460336747937,3.42666367952775,3.2646577386642868,4.403576691738683,2.658441545725313,3.955391624591153
Smpdl3b,-0.154678331027001,-1.00347091131457,0.296026711913457,-0.141303031668251,-0.271481890943166,0.72615481794599,0.036548872125602,0.581398716617005,0.799921852521397,0.610760865273798,0.5388273244677357,0.476894281047395,-0.23969605558454032,0.3505612008476951,0.903843991924833,0.29369824999201466
Sorcs2,1.01493382465109,1.17259005532567,0.596136434281648,0.186175689855053,0.26041444024736,1.58390633983482e-6,3.01513680889799e-6,0.0126839122516445,0.257619525265225,0.128098396240692,2.5642076190786267,3.63061757081618,3.8320525976798634,3.8760473535213666,3.22325714126458,3.97591052101796
Chrna9,1.62056330102445,1.78492946804464,1.09008873173315,0.459759531390222,0.63944164714688,0.0124503538549968,0.0135689305010561,0.211841276691405,0.48190228035212,0.336592106860636,-1.115652390852599,0.3204531961242176,0.51867574681702,0.7951407750541246,-0.4024110582861773,0.946161073448662
Dtx1,2.46855810854596,2.0538415120638,0.644086102192433,0.515935285166169,0.274833523522556,3.28883778176502e-7,2.5639986896454e-5,0.188890847959554,0.0916259231751477,0.428027160736257,-0.41805616926307765,1.9123359103864266,1.51878767033748,2.4711658103410334,0.18616090613199932,2.248934395668227
Asns,1.01467974806935,-1.00953754495163,-0.735411542719415,-2.01188806489219,-1.53858958223408,6.5293088438475e-9,4.23782184172887e-7,2.1475705008219e-4,5.439011569723179e-11,5.89243434315688e-10,5.35150713373809,6.413469516519633,4.439682491307427,4.469038486437797,4.67848706513448,4.9643411328479665
Hpgds,1.73346199936884,1.17802701033662,0.940549163255134,0.889437016056439,0.694032913145987,1.70286761937171e-5,0.00310682209582114,0.050187520276395003,0.00506784006797757,0.0366732850449607,0.34281787211384,2.057687239783643,1.54572408727988,2.9762974887923868,1.2886934165438233,2.79288022848688
Erp27,2.26315400241227,1.10939469480629,0.972979971453352,0.781969257119711,0.842522411602143,2.01466222043449e-6,0.0103874226839253,0.0675832163092291,0.0161515485673934,0.0156455558122909,-0.039346179072531656,2.224787953045917,1.150549396597792,3.04329543368679,0.951520176403221,3.13535439764542
Rassf8,1.58462614358367,2.53772907333499,1.4191661177715,0.905750848150431,0.660182911158004,0.137229031536328,0.0241460572264452,0.322221607072755,0.352392535914764,0.547330856203259,-2.2431205005189168,-1.0815001419797499,-0.3143717427203976,-0.372861396154541,-1.3569406811695082,-0.5800717290085513
Dyrk4,2.19056826808873,1.28262515416453,0.597872157822524,0.747739290692324,0.600857742269841,3.82049943536398e-6,0.00404206995892103,0.250746123381998,0.025417256922362,0.0930379133049577,0.4940769211269883,2.6293843563241266,1.71919443518376,3.405250768727503,1.1142886797068656,3.32574014504653
Tjp1,1.37641076004933,1.03365571459647,0.325065752013478,-0.133397414709753,-0.097683053417748,6.8131901911568e-4,0.0151084207535757,0.529590062705361,0.770842416235376,0.837060333528301,0.08597321677675757,1.41650219343832,1.0865103686085473,1.3484559928220567,0.4243443839113146,1.3718869393196063
Tbx6,3.27461408379683,1.49427766994698,0.824306966252996,1.03977078713563,0.747440701097789,4.82755304754468e-10,2.1481112317552e-4,0.0728615217839101,7.77410185972695e-5,0.0030547788295893,-0.32058976684546003,2.8201757747350236,1.1335626126665765,3.896142668655887,0.45117752339567757,3.6427130443653732
Ptpn5,-1.48067487500248,-1.11855122896092,0.159335724609207,-1.24519335624401,-0.743369828328946,0.00243053718470478,0.0271961531166715,0.796889948357429,0.0421896953555667,0.241079926260665,1.042263006266911,-0.308287751814738,0.11168225154358799,-1.2118549026406071,1.2589250893764,-0.9100437276180401
Plxna3,2.14090656021075,2.0161707989381,1.39744951385537,0.24405946356789,0.389197855062551,2.05939410770842e-5,1.8638051811398e-4,0.0227616071520031,0.569821738993157,0.361247004693695,-0.47247294207824997,1.7104147954443067,1.63278329536855,2.0069847371957867,1.0022223555978,2.1710631951225565
Plp1,1.28783992228874,1.4745479621935,1.24510842188066,0.556626513170765,1.01153973461949,2.5796676063565e-4,2.6084965572706e-4,0.00928073410583401,0.0699585894328772,0.00303471078435116,0.3789629023946463,1.6434986886928467,1.88604530971006,2.23894189995469,1.620982236229,2.7315273263491235
Pde4c,0.976442576216369,1.02590485948127,0.756948584830628,-0.383664866003293,-0.23338460843219,1.8363550933086e-4,4.3769488845869e-4,0.0241995550063515,0.114444527275948,0.385363240881156,2.0931404158137434,3.106159761072293,3.19797356337608,2.7889958809605964,2.8793744314221565,2.92472029489341
Crebl2,2.0285355955311,1.04368318114715,0.795209855276757,0.404721416873962,0.29677307847399,9.68151876320163e-12,2.18817055159752e-6,6.371546643051e-4,0.0016970463648653,0.0239829198085591,2.5608788819762434,4.615498793476287,3.68523264432112,5.08550224985154,3.3895832844644898,4.99999747401115
Acsl3,-1.93021895691904,-1.08554348365021,-0.5015596548549,0.38135612659473,-0.327483732865545,6.37151352049199e-7,8.6540641055209e-4,0.142079162366388,0.244045242930579,0.381835010784698,3.74066493743576,1.8810329781116,2.751049138545677,2.3186084160047202,3.30633006401763,1.59431095262948
Ptprf,1.47369853284395,2.0411516827948,1.62989378635312,-0.465406165457276,-0.954690500990056,0.0152032951937122,0.00334130083831414,0.0532341761370581,0.476308450241767,0.159143648911877,-1.2758276443052323,0.040182137402241136,0.562628364024197,-0.30502422800945567,0.1376395752716611,-0.8184168448979964
Ccdc17,0.590560340080716,1.10523834219776,0.780448028921076,-0.268928079579405,0.0726960794074939,0.128152188942162,0.0123863221032928,0.136105291836314,0.569575918254805,0.894787127119235,0.7784334857434884,1.3755518285254014,1.9253300604955401,1.2108911310569994,1.6113399730462732,1.5272407219090134
Zbed5,1.86443069168848,1.92447281155464,1.28716479430605,0.515597569915731,0.450546022762038,7.40787314998306e-6,3.17246425941963e-5,0.0106236963484962,0.0961796135171995,0.17796058828215,-0.10457650275958724,1.65743523801069,1.7901334577242733,2.2397750018559135,1.1248147286896426,2.19642918402716
Ina,1.9081946875316,2.16003692723633,1.78449203369472,-0.60202136388246,-0.359286675680136,1.0978835450685e-4,1.2855129997756e-4,0.00706626352494506,0.158575615466661,0.447571783511325,-0.349476680632725,1.4693010542698433,1.7578122326307,0.9671458469571357,1.34900444005687,1.151401428847777
Zfyve9,1.28393069626014,1.57075998881296,1.33278799208946,-0.149240787972761,-0.640043499100359,0.0632945492861787,0.040510884799387,0.152802851673572,0.867278046073209,0.432436071153067,-1.4370084410977786,-0.3907552022804227,-0.14827412285191263,-0.42928877988469905,-0.3592632212813236,-0.928801470280482
Pla2g3,4.17446283467374,2.24394435211342,1.34489448137617,0.314489060208598,0.480369164896114,5.68367815249488e-5,0.0430535878178522,0.345148409699294,0.680831492341018,0.520024550998554,-2.26958171846942,0.7460859877370783,-0.7086225998534683,1.2043312694743844,-1.4321352447551265,1.4771756177069284
Celf5,1.03756172198859,1.31477771571722,0.529891842665185,0.849895775665352,0.506775539196999,0.0121380372987133,0.00541024495643804,0.32959863395287,0.0369686622238543,0.259445722584571,0.7024664046017484,1.74891604321718,2.0603568624513464,2.56223123079986,1.1977426502655448,2.28599282561996
